accid,lighttreatment,lightintensity,curve_type,loggcl,logitfgmax,loglambdamean,loglambdasd,logtaumean,logtausd
LA0429-Q,sun,high,pseudohypo,2.6904030305214763,-2.236638730164146,0.24656115845,0.018496380287529986,5.1140801327,0.011508174982789193
LA0429-R,shade,low,amphi,2.7694846376367876,-2.7107877194498116,0.27394973799,0.007178100549979722,5.0881768509,0.004128882030021825
LA0429-R,shade,high,amphi,2.7694846376367876,-1.903622247037642,0.148029528598,0.01603143466817004,5.5333112296,0.010598407536311746
LA0429-R,shade,low,pseudohypo,2.742815793855923,-2.5380996622672,0.20508498681,0.019681031696297095,5.3178419707,0.011282824941498128
LA0429-R,shade,high,pseudohypo,2.742815793855923,-1.8469070097131888,0.26944244223,0.02993788729680678,5.7271684144,0.019189417145917514
LA0429-S,sun,low,amphi,2.9457895187251983,-3.1822347520274437,0.1822239146,0.009848870846665629,4.6330243286,0.006421753172264372
LA0429-S,sun,high,amphi,2.9457895187251983,-1.9861874738179366,0.06405859037682,0.031696181248290614,5.6330399627,0.03635367951203266
LA0429-S,sun,low,pseudohypo,2.869693476319711,-2.824881983434899,0.26137858529,0.013855992477627968,4.6921714183,0.00802870607656046
LA0429-S,sun,high,pseudohypo,2.869693476319711,-1.5129392144597742,0.0801116073603,0.024071709108330865,5.677763233,0.024743944933224564
LA0429-T,sun,low,amphi,2.914888595349527,-2.5706271440589297,0.37792566263,0.016980685097879165,5.1126598172,0.009317957757692305
LA0429-T,sun,high,amphi,2.914888595349527,-1.6987666174709923,0.43527494789,0.0163202892263891,5.1090055714,0.008604856854515869
LA0429-T,sun,low,pseudohypo,2.81974955118757,-2.761539077429399,0.3417310994,0.018811605231642613,4.9694161798,0.010365692718198836
LA0429-T,sun,high,pseudohypo,2.81974955118757,-1.3286657843051746,0.50871739664,0.011071176198137873,5.3065726132,0.0047206563089355405
LA0429-U,sun,low,amphi,2.8846923328378917,-2.46818490690767,0.27487909661,0.018339368344389494,4.5754022591,0.009789559306263388
LA0429-U,sun,high,amphi,2.8846923328378917,-1.4031828022819004,0.38393521383,0.009939558243047028,5.2329600762,0.005277203167161658
LA0429-U,sun,low,pseudohypo,2.792095810480811,-2.554368084993136,0.29701462601,0.00983236822133454,4.8378700717,0.005765641700373529
LA0429-U,sun,high,pseudohypo,2.792095810480811,-1.5942819160048602,0.50488302826,0.01537322718422282,5.1818277348,0.007150850578127037
LA0436-A,shade,low,amphi,2.7751571538751625,-3.614891951436734,-0.107526214268,0.014165690334661755,4.4726426063,0.013710072871113484
LA0436-A,shade,high,amphi,2.7751571538751625,-2.1961521677125027,0.12594757014,0.006815031315127913,4.3848472289,0.0051583844052345415
LA0436-A,shade,low,pseudohypo,2.6107797543755655,-2.872135191030828,0.027973045437212,0.04294534664577199,4.0843685982,0.036067827916238186
LA0436-A,shade,high,pseudohypo,2.6107797543755655,-2.889463137847389,-0.002035130313597,0.023435720734340287,4.5277370148,0.02566370863380078
LA0436-C,shade,low,amphi,2.830946011455974,-3.6292845858749456,0.065638910363,0.008618349848565403,4.5387466075,0.007644906018747984
LA0436-C,shade,high,amphi,2.830946011455974,-2.390157186720775,0.2987889213,0.016840180276716483,5.3337515707,0.00960058656638178
LA0436-C,shade,low,pseudohypo,2.778715527445214,-3.7671685937892985,0.053134236861,0.010802509857869838,4.6610412486,0.008286092262956539
LA0436-C,shade,high,pseudohypo,2.778715527445214,-2.673242818913553,0.18080589965,0.028333659381015314,5.1147203565,0.016671011283289485
LA0436-F,shade,low,amphi,2.880203606465528,-2.5542696257685265,0.19674984766,0.010660299002327352,4.941005215,0.006421943686482113
LA0436-F,shade,high,amphi,2.880203606465528,-2.8653576586136777,0.22375744193,0.007301149804704288,4.9470168903,0.004398171957598349
LA0436-F,shade,low,pseudohypo,2.843985128927026,-2.1582197523828643,0.71315696401,0.00808295219047589,5.3288146827,0.003098474124353784
LA0436-F,shade,high,pseudohypo,2.843985128927026,-1.958701490604459,0.29112827579,0.01078594054323599,4.8460351571,0.00621115079402647
LA0436-H,sun,low,amphi,3.073130811234241,-4.041675006018934,0.03094539084551,0.0192829926543164,4.6912506877,0.015302375958567871
LA0436-H,sun,high,amphi,3.073130811234241,-3.1349500151454404,0.33481604394,0.007711227685877295,4.7054673876,0.0047594987393880465
LA0436-H,sun,low,pseudohypo,2.9968837777632116,-3.786257403497239,-0.047142349366,0.0063768345994747325,4.6515889557,0.00588487928499526
LA0436-H,sun,high,pseudohypo,2.9968837777632116,-2.2040379545751474,0.17162917943,0.018097557002041378,4.9068056325,0.01257115711758822
LA0436-I,sun,low,amphi,2.9259020671161737,-4.549714926624124,-0.107145024861,0.014554396474344563,4.3610023082,0.012963107429592034
LA0436-I,sun,high,amphi,2.9259020671161737,-2.0259237126398064,0.34873463305,0.00909144122594671,5.1324146367,0.007202193670854437
LA0436-I,sun,low,pseudohypo,2.843671182569416,-4.010588856517078,-0.088652140194,0.010242039179840283,4.8362225642,0.009480310362226671
LA0436-I,sun,high,pseudohypo,2.843671182569416,-2.6066054959309284,0.21969421289,0.013712135485268319,5.0317587071,0.008225166394040254
LA0436-J,sun,low,amphi,3.0266074013604527,-4.463295248043442,-0.142715235047,0.01746458400254323,4.9372731497,0.016653565908328557
LA0436-J,sun,high,amphi,3.0266074013604527,-3.84386320170605,0.36051753726,0.018127385962137286,4.6232508371,0.00908857480045562
LA0436-J,sun,low,pseudohypo,2.883004312851258,-3.143905918495366,0.106036456824,0.008459164357217712,4.6994562794,0.005872053335253994
LA0436-J,sun,high,pseudohypo,2.883004312851258,-1.9651864713009113,0.14945850438,0.010449514409482804,4.9657953994,0.006755989089077291
LA0436-K,sun,high,amphi,3.0804923717603327,-2.559666006416513,0.29711387167,0.015537954985817356,4.8831402361,0.009078733931420417
LA0436-K,sun,high,pseudohypo,3.023707929795355,-1.3202226215029396,0.24774775275,0.010512143532973152,5.5488265228,0.006348660037651555
LA0436-L,shade,low,amphi,2.8930819928926623,-2.215329430856288,-0.0410228430802,0.017580101827596784,4.9439079327,0.013786239317638584
LA0436-L,shade,high,amphi,2.8930819928926623,-1.9688244354256874,0.084503947442,0.011332326479134515,4.997953448,0.008187567694232737
LA0436-L,shade,low,pseudohypo,2.8477463690740703,-1.6965024129487765,0.12203103611,0.00315196131820948,4.8796040503,0.002029179847616755
LA0436-L,shade,high,pseudohypo,2.8477463690740703,-1.2542192946306596,0.41317776668,0.0053330508577326295,5.1435407138,0.002661720334996018
LA0436-M,shade,low,amphi,2.9050127651866915,-2.362566757639363,0.075045007614,0.020173755109449295,5.3254930803,0.01434572758384361
LA0436-M,shade,high,amphi,2.9050127651866915,-2.5941503697182724,0.15515216598,0.01189324598217627,5.4238946379,0.00854500646171344
LA0436-M,shade,low,pseudohypo,2.808857373170337,-2.075523704808135,0.14164770446,0.011180793717496298,5.2757794412,0.007578161252868462
LA0436-M,shade,high,pseudohypo,2.808857373170337,-1.834108234408836,0.20610145119,0.011206618223835167,5.3960421286,0.008412523758936839
LA0436-N,shade,low,amphi,2.866218566555685,-3.690604198628655,0.073058146005,0.005976067425378647,4.4210961514,0.005171570463549495
LA0436-N,shade,high,amphi,2.866218566555685,-1.9259081512509166,0.18971870995,0.010569888886191533,4.8293119631,0.00673761185103917
LA0436-N,shade,low,pseudohypo,2.839572641928177,-3.4012306857839407,0.153827694034,0.015989532612987627,4.8228115829,0.01206695282128627
LA0436-N,shade,high,pseudohypo,2.839572641928177,-2.841888315034044,0.052508004905,0.007131818136294293,4.6477446193,0.006161171658183119
LA0436-O,sun,low,amphi,3.131834753152526,-2.224260695517068,0.4206980393,0.020392871881221377,5.0726255579,0.010364072336057146
LA0436-O,sun,high,amphi,3.131834753152526,-1.8652398982689211,0.29955467585,0.00994882266456788,4.9781247129,0.0045873026273594185
LA0436-O,sun,low,pseudohypo,2.9411666668450756,-2.1118192546839323,0.27405297135,0.022952842628388617,4.9774528362,0.013859786260106099
LA0436-O,sun,high,pseudohypo,2.9411666668450756,-0.9864402690015193,0.25300271341,0.017844171956874013,4.9500149096,0.010119346140047288
LA0436-P,sun,high,amphi,3.058049738605442,-2.84164575820956,0.19241002604,0.009925897403944273,4.9679154016,0.007094230035820552
LA0436-P,sun,high,pseudohypo,2.993982000388554,-2.4817276756606197,0.33425306479,0.008711377624966517,5.1130201412,0.005439816958809179
LA0436-Q,sun,low,amphi,3.0340199098070113,-3.029128117832309,0.15209940073,0.0042821654001148875,4.6101432175,0.0026369995871684186
LA0436-Q,sun,high,amphi,3.0340199098070113,-2.1605758617377906,0.26114602395000003,0.011680546371887387,4.7937429527,0.0065597109182206495
LA0436-Q,sun,low,pseudohypo,2.968157468230646,-2.1906413798185733,0.23905053937,0.01434061313474707,4.8881075255,0.009273499161792364
LA0436-Q,sun,high,pseudohypo,2.968157468230646,-1.7839276956525678,0.32190399098,0.01091716009142051,4.9516277081,0.00590662069434047
LA0436-R,shade,low,amphi,2.8768937353893858,-2.2829855364225904,-0.21600311735,0.04518865263207632,5.0647337645,0.03620439059979677
LA0436-R,shade,high,amphi,2.8768937353893858,-2.5862423418820204,0.172839273579,0.019939314880072452,4.7197360843,0.012870666385403975
LA0436-R,shade,low,pseudohypo,2.8433038755070186,-1.9185355212530921,-0.198492699895,0.030913700887991793,5.5249908492,0.04723381477321736
LA0436-R,shade,high,pseudohypo,2.8433038755070186,-1.8337785656230714,0.178441028503,0.025291637649652456,4.8348509216,0.01644675176988982
LA0436-S,sun,low,amphi,2.9789266280786606,-2.7625932826318143,0.19540341051,0.017952356982614142,4.7292042233,0.011186717165038974
LA0436-S,sun,high,amphi,2.9789266280786606,-2.5672034096305993,0.50531279331,0.027972541638229865,5.1250206139,0.012961587994026946
LA0436-S,sun,low,pseudohypo,2.8559246717372146,-2.53727135189251,0.095232060917,0.004082470846441081,4.8300285194,0.0027048435256890615
LA0436-S,sun,high,pseudohypo,2.8559246717372146,-1.9781639206395774,0.19522735092,0.013058235898505577,5.0974672908,0.008386484324220473
LA0436-T,shade,low,amphi,2.7546034726359023,-2.8796293238288695,0.079099852692,0.016023601551398644,5.3038301591,0.01800748488920404
LA0436-T,shade,high,amphi,2.7546034726359023,-2.5724746818055726,0.008298962943615,0.01683907181019966,5.3253816322,0.016691387350614432
LA0436-T,shade,low,pseudohypo,2.6937710710745346,-2.1110882750920923,0.21957994386,0.011044587917159954,5.1341319806,0.00826747728030286
LA0436-T,shade,high,pseudohypo,2.6937710710745346,-2.300658450639986,-0.05690250812485,0.025197130207200616,5.0568794665,0.024354237138907595
LA0436-U,sun,low,amphi,2.9553669656419403,-2.439591829535895,0.096891725894,0.007686624896964739,4.6411679819,0.006159325576618034
LA0436-U,sun,high,amphi,2.9553669656419403,-2.1033443149680187,0.42180366687,0.014120509597291706,4.9146071659,0.0069359005420995806
LA0436-U,sun,low,pseudohypo,2.899422351157831,-1.9732641447466792,0.115809175169,0.010395359720941558,4.8693013262000004,0.007254827149184051
LA0436-U,sun,high,pseudohypo,2.899422351157831,-1.962234421017509,0.39419077054,0.011989385912300195,5.0453775537,0.0065643284488019005
LA0436-V,sun,low,amphi,2.9525150450251423,-2.3632363113023223,0.31432297473,0.004637071705654691,5.0936374358,0.004691792868386054
LA0436-V,sun,high,amphi,2.9525150450251423,-2.0862846631167313,0.31131019396,0.006012772875417121,5.3793667668,0.003668497153708115
LA0436-V,sun,low,pseudohypo,2.905638605966615,-4.002433954167853,0.056441109092,0.008838786472840896,4.2438567424,0.009811568604382311
LA0436-V,sun,high,pseudohypo,2.905638605966615,-1.9000747883673,0.25156281458,0.0031604764553905314,4.8595030376,0.0024665035881986596
LA0444-D,shade,low,amphi,2.980793271838632,-3.575458116737824,0.0114193227486,0.0034266285912143727,4.5505057297,0.004139768568268859
LA0444-D,shade,high,amphi,2.980793271838632,-1.5761085527131178,0.184687053784,0.028196817902017682,5.6668173449,0.025788500026304013
LA0444-D,shade,low,pseudohypo,2.771482502882347,-2.645844986516302,0.063858468776,0.008408775869223555,4.7255630971,0.006478729230496031
LA0444-D,shade,high,pseudohypo,2.771482502882347,-1.0462347306728992,0.2014205067,0.015575633208692345,5.3176576048,0.013264816868730515
LA0444-E,sun,low,amphi,3.0159240433152745,-3.3064675506015893,0.13724686433,0.008170030180368843,4.2706738995,0.006866065575554708
LA0444-E,sun,high,amphi,3.0159240433152745,-1.9961659027106189,0.18095278056,0.017398420771463623,5.4273249676,0.01385303592102104
LA0444-E,sun,low,pseudohypo,2.973172837965342,-2.931073851817346,-0.058684719982,0.00609368122988629,4.7901178343,0.005242644220121385
LA0444-E,sun,high,pseudohypo,2.973172837965342,-2.308881079898983,0.114210432802,0.013011226589232268,4.7719046871,0.010587439261200678
LA0444-F,shade,low,amphi,3.1648325072406065,-2.6929482832405998,-0.01678134080397,0.006601278566331155,4.8419263775,0.005600456651968159
LA0444-F,shade,high,amphi,3.1648325072406065,-1.604847613909902,0.070179515636,0.017174782062881474,5.7252315019,0.01707732259133014
LA0444-F,shade,low,pseudohypo,3.2086990754940645,-2.6610858228301466,0.012347694825664,0.010780056720021672,4.8255835348,0.008767411280804362
LA0444-F,shade,high,pseudohypo,3.2086990754940645,-1.3580419907219026,0.197490481512,0.03834565265322049,5.8787524080999995,0.0400888548546436
LA0444-G,shade,low,amphi,2.9294488513800276,-2.7861041016229864,0.221163576938,0.03438692775736029,5.0239086728,0.023243309242994753
LA0444-G,shade,high,amphi,2.9294488513800276,-2.2208543563170577,0.10569111549,0.006554333381390634,5.2000998995,0.005121776152493
LA0444-G,shade,low,pseudohypo,2.896556883171271,-2.4481458422128406,-0.1138973855812,0.03419034233190245,5.5469007081,0.058476124184799895
LA0444-G,shade,high,pseudohypo,2.896556883171271,-1.7270462801694675,0.18349181385,0.014673813599708128,4.9020754266,0.009027219025158325
LA0444-H,shade,low,amphi,2.6932333255793246,-3.2513851107571092,0.059725037447,0.010865613931916021,4.5962677059,0.01353188917017018
LA0444-H,shade,high,amphi,2.6932333255793246,-1.5102355554714457,0.36782899152,0.0354678133293922,5.2274789341,0.019018449397622227
LA0444-H,shade,low,pseudohypo,2.6718657432002306,-3.338311118326166,0.056156658821,0.006804370319210372,4.3977415971,0.00531696902940209
LA0444-H,shade,high,pseudohypo,2.6718657432002306,-2.041577332014705,0.26034382338,0.022582729762526507,4.9499481315,0.01639337741675052
LA0444-I,shade,low,amphi,2.955440052473809,-2.2472662173588573,0.178993561,0.013542730020770635,5.0632422256,0.00849246161198011
LA0444-I,shade,high,amphi,2.955440052473809,-2.1748025708553764,-0.23684929213,0.028867015829799864,6.022096373,0.06608178031806464
LA0444-I,shade,low,pseudohypo,2.904138349917733,-2.7324647484058113,0.125908346345,0.013389935320086775,4.9435875418,0.008786053008060731
LA0444-I,shade,high,pseudohypo,2.904138349917733,-2.1715242645828345,-0.0404575525398989,0.046320893000484684,6.1850163185,0.09195610611714557
LA0444-J,shade,low,amphi,2.926129773749497,-4.22562797966709,0.005523362846839,0.011587450612900292,4.5507095821,0.010127133092256563
LA0444-J,shade,low,pseudohypo,2.9204412555460944,-4.147593653267034,-0.099547051117,0.01224306489306193,4.5214360132,0.012201346192788808
LA0444-K,sun,low,amphi,3.0013375041411376,-2.704118045718517,0.18746586853,0.021359142678136846,5.2870329367,0.01345410620158048
LA0444-K,sun,high,amphi,3.0013375041411376,-1.8743157497350582,0.25426011269,0.024165634664180622,5.481060836,0.01886113101145781
LA0444-K,sun,low,pseudohypo,2.9811337283413635,-2.695295109425665,-0.004104975197829001,0.00957336115804546,5.1434133581,0.007533753748638166
LA0444-K,sun,high,pseudohypo,2.9811337283413635,-1.9424909750839132,0.24624950392,0.025780197783451784,4.9022080883,0.019247734072668016
LA0444-L,sun,low,amphi,3.0112505715429734,-3.2522808561144196,0.22733910464,0.010043477303797297,4.5873443074,0.006321116156444882
LA0444-L,sun,high,amphi,3.0112505715429734,-2.117792931469173,0.55275760681,0.030375013611674582,5.6977884015,0.014020682562334168
LA0444-L,sun,low,pseudohypo,2.917675621630945,-3.419775090884532,-0.04855752784344,0.02580447390028444,4.6053457607,0.021329445483010055
LA0444-L,sun,high,pseudohypo,2.917675621630945,-1.8378487418762621,0.36430885928,0.018949585986464068,4.9902517401,0.010265885251922877
LA0444-M,sun,low,amphi,3.1742112025067066,-2.662310223127303,0.13487299827,0.006103921321230706,4.4757001329,0.004294120453836803
LA0444-M,sun,high,amphi,3.1742112025067066,-1.4942808495505469,0.32278050512,0.009072126078473738,5.3343628456,0.005328785574670971
LA0444-M,sun,low,pseudohypo,3.1257466389906488,-2.821360436526251,0.05240990393531,0.017262398916239544,4.4619522657,0.013014560164012303
LA0444-M,sun,high,pseudohypo,3.1257466389906488,-1.3845145665196954,0.37885250837,0.00914101610070511,5.0424134645,0.004530526716431312
LA0444-N,sun,low,amphi,3.0950439764825965,-3.553008812246026,0.139164861108,0.012888165251712536,4.6279210021,0.008176838776255687
LA0444-N,sun,high,amphi,3.0950439764825965,-2.423323297287922,0.18420590025,0.007555862933758603,4.9350532994,0.004624506878343617
LA0444-N,sun,low,pseudohypo,3.0131782197825627,-3.3821334157334833,-0.0485030767219,0.015657545081759528,4.8614555887,0.028428305619888433
LA0444-N,sun,high,pseudohypo,3.0131782197825627,-2.0178066905681296,0.1439248421045,0.04527588273031817,5.3702814139,0.0404348671267934
LA0444-O,shade,low,amphi,2.8446003469505103,-3.7492961462015777,0.035881963422100004,0.006900778165444379,4.2887427035,0.006315287340492968
LA0444-O,shade,high,amphi,2.8446003469505103,-1.522221962168118,-0.160991814461,0.020122976611521917,5.1644123832,0.024703025168877804
LA0444-O,shade,low,pseudohypo,2.7372995969556935,-1.9700911486100572,0.39358724587,0.04206216302909015,5.1702791143,0.03201489286233723
LA0444-O,shade,high,pseudohypo,2.7372995969556935,-0.831553994136613,0.009440412329803,0.016138229928685403,5.2504524639,0.015680641129144805
LA0444-P,shade,low,amphi,2.8010567529844144,-2.178607285684304,0.15678537076,0.00858162048477521,4.9184248121,0.00561663823383644
LA0444-P,shade,high,amphi,2.8010567529844144,-1.7241327662105081,0.103167353043,0.014704195172874706,5.3905575123,0.0185830745130039
LA0444-P,shade,low,pseudohypo,2.765878202250663,-1.8305089537659491,0.37085353985,0.023583987958388272,4.8809873116,0.011472866036402383
LA0444-P,shade,high,pseudohypo,2.765878202250663,-1.4404739112585072,0.143567707493,0.03367910396998162,5.4621372195,0.02893397340784144
