accession,lighttreatment,lightintensity,leaftype,n_plant,trait,estimate,lowerCI,upperCI
LA0444,sun,low,amphi,9,gi,0.23002842942543844,0.20158869118919795,0.2628694807368791
LA0444,sun,low,amphi,9,gmax,4.482616214814257,4.229499177523338,4.731905165442332
LA0444,sun,high,amphi,10,tau,172.3198639198381,155.35238763734736,191.30536554981055
LA0444,sun,high,amphi,10,lambda,1.2823252328654053,1.228115699914676,1.336406593690161
LA0444,sun,high,amphi,10,gcl,20.63683263229762,20.169187870470928,21.141772563537344
LA0444,sun,high,amphi,10,gi,0.49015464408267384,0.4301708252441158,0.5611282016930157
LA0444,sun,high,amphi,10,gmax,4.482616214814257,4.229499177523338,4.731905165442332
LA0444,sun,low,pseudohypo,9,tau,125.82991704341757,113.88615750738919,140.15916623798284
LA0444,sun,low,pseudohypo,9,lambda,1.1379323232120129,1.0889812223579771,1.1863433082737083
LA0444,sun,low,pseudohypo,9,gcl,19.43658124142245,18.97400180351323,19.922794016138095
LA0444,sun,low,pseudohypo,9,gi,0.18523491455930927,0.1626838404269029,0.21159166901293783
LA0444,sun,low,pseudohypo,9,gmax,3.00807548809812,2.8416218453223894,3.176726367124831
LA0444,sun,high,pseudohypo,10,tau,174.39010781002852,157.54191651802782,193.91629650173365
LA0444,sun,high,pseudohypo,10,lambda,1.2562238377097286,1.2026002974183077,1.3088986918420147
LA0444,sun,high,pseudohypo,10,gcl,19.43658124142245,18.97400180351323,19.922794016138095
LA0444,sun,high,pseudohypo,10,gi,0.39444158467298657,0.34640919426868866,0.4498354324257374
LA0444,sun,high,pseudohypo,10,gmax,3.00807548809812,2.8416218453223894,3.176726367124831
LA0716,shade,low,amphi,10,tau,193.0885760131781,173.95399668390328,212.49277868579347
LA0716,shade,low,amphi,10,lambda,1.1100012624359161,1.0655118940915906,1.1577590478356212
LA0716,shade,low,amphi,10,gcl,21.31186157138033,20.865296039550042,21.78470361182131
LA0716,shade,low,amphi,10,gi,0.15412045630748616,0.13537291816659439,0.17413381434477254
LA0716,shade,low,amphi,10,gmax,2.2806549501428197,2.159780902773176,2.407749176420016
LA0716,shade,high,amphi,9,tau,267.4243802840619,240.95182010969233,293.974845388433
LA0716,shade,high,amphi,9,lambda,1.2252217031623536,1.1766976282607615,1.2777058902882363
LA0716,shade,high,amphi,9,gcl,21.31186157138033,20.865296039550042,21.78470361182131
LA0716,shade,high,amphi,9,gi,0.3283790521811819,0.28805225622635117,0.37061306845949926
LA0716,shade,high,amphi,9,gmax,2.2806549501428197,2.159780902773176,2.407749176420016
LA0716,shade,low,pseudohypo,10,tau,195.48816211291668,176.17959530408964,214.89665100031647
LA0716,shade,low,pseudohypo,10,lambda,1.0869780593831087,1.044509263901888,1.1329561083246265
LA0716,shade,low,pseudohypo,10,gcl,20.07186456435349,19.644411192472283,20.51157233667834
LA0716,shade,low,pseudohypo,10,gi,0.12396432368400119,0.10914345412900704,0.14054275500354302
LA0716,shade,low,pseudohypo,10,gmax,1.5315470556151851,1.4509861242229212,1.61291201373132
LA0716,shade,high,pseudohypo,9,tau,270.9128793784245,243.7465831260069,298.35632667167596
LA0716,shade,high,pseudohypo,9,lambda,1.1996136096380168,1.152193282504663,1.2511795610496008
LA0716,shade,high,pseudohypo,9,gcl,20.07186456435349,19.644411192472283,20.51157233667834
LA0716,shade,high,pseudohypo,9,gi,0.26426933796280994,0.2322075645242893,0.29861390900355783
LA0716,shade,high,pseudohypo,9,gmax,1.5315470556151851,1.4509861242229212,1.61291201373132
LA0716,sun,low,amphi,9,tau,192.84892383584497,174.04596125813288,212.44775944965397
LA0716,sun,low,amphi,9,lambda,1.210231195385579,1.1620962562082349,1.2627352673261762
LA0716,sun,low,amphi,9,gcl,23.893809128440875,23.397822377087415,24.428211101315174
LA0716,sun,low,amphi,9,gi,0.21797044397084098,0.19139973139675587,0.24759254684996998
LA0716,sun,low,amphi,9,gmax,4.177433502719094,3.9636230590924617,4.413043709338017
LA0716,sun,high,amphi,10,tau,267.11613443601027,241.28815657800283,293.65330297964033
LA0716,sun,high,amphi,10,lambda,1.3356203466734393,1.2833417901073938,1.3925530731775762
LA0716,sun,high,amphi,10,gcl,23.893809128440875,23.397822377087415,24.428211101315174
LA0716,sun,high,amphi,10,gi,0.46469530694460565,0.4080382030183692,0.5286763659322715
LA0716,sun,high,amphi,10,gmax,4.177433502719094,3.9636230590924617,4.413043709338017
LA0716,sun,low,pseudohypo,9,tau,195.25643567469035,175.89711695964192,214.57661772972796
LA0716,sun,low,pseudohypo,9,lambda,1.1854236927402313,1.138007320133597,1.2357384260910949
LA0716,sun,low,pseudohypo,9,gcl,22.507122823589597,22.03414345353187,22.999880459497714
LA0716,sun,low,pseudohypo,9,gi,0.17542912014024176,0.15419969768393477,0.19913069304610004
LA0716,sun,low,pseudohypo,9,gmax,2.8063955134238983,2.6571331907700872,2.961857794548559
LA0716,sun,high,pseudohypo,10,tau,270.66845174436173,244.0021250686327,297.5318428372731
LA0716,sun,high,pseudohypo,10,lambda,1.3075632883061672,1.2555082834274713,1.3630459947618034
LA0716,sun,high,pseudohypo,10,gcl,22.507122823589597,22.03414345353187,22.999880459497714
LA0716,sun,high,pseudohypo,10,gi,0.3740381740963625,0.32910947355394,0.4248036878128799
LA0716,sun,high,pseudohypo,10,gmax,2.8063955134238983,2.6571331907700872,2.961857794548559
