accession,light_treatment,leaf_type,light_intensity,n_plant,trait,estimate,lowerCI,upperCI
LA2964,sun,amphi,high,10,tau,272.45755036731384,242.62337898189185,305.02019308442016
LA2964,sun,amphi,low,10,tau,154.300415920976,138.43707023675177,173.34673946285898
LA2964,sun,pseudohypo,high,10,tau,238.06536573296242,212.91912666951836,266.002538215578
LA2964,sun,pseudohypo,low,10,tau,148.8727622207963,132.99545618957583,167.63992029107627
LA3124,shade,amphi,high,10,tau,146.7433166130151,133.35681720920425,160.14706719106948
LA3124,shade,amphi,low,10,tau,129.23144317928893,118.61782940308669,140.16296526500506
LA3124,shade,pseudohypo,high,10,tau,158.31648621457032,144.32908172069202,173.93056241746808
LA3124,shade,pseudohypo,low,10,tau,137.9534624969514,127.34115509506103,149.48715364609671
LA3124,sun,amphi,high,8,tau,153.38323906139544,139.90301770752237,168.75050663844021
LA3124,sun,amphi,low,8,tau,126.80281660124571,116.15718193084662,137.23240349724665
LA3124,sun,pseudohypo,high,8,tau,156.42391333737805,142.60138824197148,172.32575789189076
LA3124,sun,pseudohypo,low,8,tau,138.62047599558178,127.6396591174074,150.00372408254023
LA3778,shade,amphi,high,9,tau,210.59894043197184,186.8216962502212,240.15171270527577
LA3778,shade,amphi,low,10,tau,141.15041996429056,126.68023066289878,158.82734802221356
LA3778,shade,pseudohypo,high,9,tau,215.56802586525305,194.466545462338,241.74227602150606
LA3778,shade,pseudohypo,low,10,tau,188.7555251464912,167.20600496197048,214.87866152096188
LA3778,sun,amphi,high,9,tau,221.28861694010178,195.61927346625396,251.4185398482248
LA3778,sun,amphi,low,8,tau,138.3235803011545,124.43869131751441,155.63672251037028
LA3778,sun,pseudohypo,high,9,tau,213.63423490164118,191.2193467443948,239.2585394961576
LA3778,sun,pseudohypo,low,8,tau,189.3121153103,166.96532573846414,214.17100846090992
LA4116,shade,amphi,high,8,tau,227.4769402010662,199.3568541052637,259.83189637330054
LA4116,shade,amphi,low,8,tau,156.6214089093014,135.1049545839465,177.98771561292227
LA4116,shade,pseudohypo,high,7,tau,217.33739679646314,188.7033499501661,249.17446848075966
LA4116,shade,pseudohypo,low,8,tau,178.81061339318083,155.864952925236,203.03403004862415
LA4116,sun,amphi,high,9,tau,238.83014132325275,209.7793591412338,271.8312483136187
LA4116,sun,amphi,low,7,tau,153.58694738645895,131.61355338685468,175.111982043867
LA4116,sun,pseudohypo,high,8,tau,214.7056249163797,186.54847871106918,245.6934334794181
LA4116,sun,pseudohypo,low,7,tau,179.25297450281286,156.30592115043083,205.51205336284158
LA4117A,shade,amphi,high,8,tau,218.70517610354065,191.92911593065617,250.08580223011563
LA4117A,shade,amphi,low,9,tau,150.06268172857796,134.3338531669175,167.5928674480725
LA4117A,shade,pseudohypo,high,7,tau,209.00016772992188,183.58308028878702,234.59259902177737
LA4117A,shade,pseudohypo,low,9,tau,162.95588988798565,144.63507929438308,184.32076485447163
LA4117A,sun,amphi,high,9,tau,229.41146920960583,202.27284478270386,261.73200817187103
LA4117A,sun,amphi,low,7,tau,147.00663054355914,131.46579424225143,164.45086728115274
LA4117A,sun,pseudohypo,high,9,tau,206.52599625864588,181.70367114165694,232.47276944149368
LA4117A,sun,pseudohypo,low,7,tau,163.34224578851138,144.18065189246587,185.8663422044903
LA4126,shade,amphi,high,10,tau,243.74552238337506,219.2134038927312,271.0062058681567
LA4126,shade,amphi,low,10,tau,181.30906744570578,162.07971594688453,201.77233170258248
LA4126,shade,pseudohypo,high,9,tau,249.08274275846182,223.61380878155538,276.1035215437432
LA4126,shade,pseudohypo,low,10,tau,180.71807540373854,163.34690444929862,200.36802797704988
LA4126,sun,amphi,high,11,tau,255.58508251938454,229.5945435644908,283.19691903593855
LA4126,sun,amphi,low,11,tau,177.6253813138114,159.52700523317296,197.26848628685892
LA4126,sun,pseudohypo,high,11,tau,246.19459443050619,221.04749991935105,272.3880392155492
LA4126,sun,pseudohypo,low,11,tau,181.63953241750997,162.47622047934775,201.2262946939048
